,To Date, HAQI,Battery (%),R. Humidity (%),PM2.5,PM10,Temperature,Wind Direction (degree),Wind Speed (m/s)
2566,15/02/21 13:00, 16,100,58.38,8.56,16.48,30.77,270,6.17
2567,15/02/21 12:00, 23,50,60.6,10.38,22.78,29.32,280,3.09
2568,15/02/21 11:00, 28,100,67.11,12.16,27.96,28.31,346,2.15
2569,15/02/21 10:00, 27,33.33,76.45,11.74,26.79,26.87,359,2.5
2570,15/02/21 09:00, 28,75,92.72,13.14,27.88,24.88,359,2.5
2571,15/02/21 08:00, 30,100,100,16.5,30.37,23.05,360,2.06
2572,15/02/21 07:00, 23,100,100,12.37,23.23,22.6,350,2.06
2573,15/02/21 06:00, 20,100,100,11.43,20.24,22.9,19,2.5
2574,15/02/21 04:00, 22,100,99.7,12.71,21.59,23.2,354,4.23
2575,15/02/21 03:00, 23,75,91.92,13.08,23.02,23.63,360,1.54
2576,15/02/21 02:00, 30,100,84.44,16.9,29.61,23.9,10,2.06
2577,15/02/21 01:00, 37,100,81.91,20.86,37.05,23.76,320,2.06
2578,15/02/21 00:00, 30,75,85.19,17.92,30.19,23.92,340,2.06
2579,14/02/21 23:00, 35,100,92.24,19.27,34.58,24.02,350,2.57
2580,14/02/21 22:00, 36,100,94.2,20.88,35.87,24.7,350,2.57
2581,14/02/21 21:00, 44,100,88.01,24.47,44.23,25.16,320,2.57
2582,14/02/21 20:00, 45,100,86.91,25.28,44.95,25.55,300,2.06
2583,14/02/21 19:00, 44,100,80.41,24.35,43.97,26.42,300,3.09
2584,14/02/21 18:00, 37,100,72.19,21.03,37.46,27.9,320,3.09
2585,14/02/21 17:00, 28,100,62.63,15.03,28.33,29.86,290,5.14
2586,14/02/21 16:00, 26,66.67,72.05,14.61,25.51,30.01,280,6.17
2587,14/02/21 15:00, 31,50,68.29,15.13,30.91,30.43,260,5.66
2588,14/02/21 14:00, 27,100,64.1,15.84,27.48,30.87,270,4.63
2589,14/02/21 13:00, 31,100,59.35,17.42,31.01,31.77,260,5.14
2590,14/02/21 11:00, 35,100,61.94,16.26,34.82,28.64,300,2.57
2591,14/02/21 10:00, 77,100,76.38,22.88,76.66,27.25,300,2.57
2592,14/02/21 09:00, 71,75,91.27,37.92,70.59,24.34,330,2.06
2593,14/02/21 08:00, 87,100,100,46.2,86.26,22.02,27,2.49
2594,14/02/21 07:00, 73,100,100,43.3,66.72,22.05,10,1.54
2595,14/02/21 06:00, 63,100,100,37.13,56.94,22.53,10,2.06
2596,14/02/21 05:00, 58,66.67,100,34.33,53.42,22.92,20,1.54
2597,14/02/21 04:00, 63,100,100,37.07,56.96,22.99,12,2.24
2598,14/02/21 03:00, 57,66.67,100,33.69,53.67,23.45,350,3.09
2599,14/02/21 02:00, 48,100,100,29.06,44.45,23.39,350,3.09
2600,14/02/21 01:00, 50,100,100,29.84,46.17,23.43,280,1.54
2601,14/02/21 00:00, 55,100,100,32.52,51.04,23.64,324,2.06
2602,13/02/21 23:00, 57,100,100,33.5,52.67,23.98,330,2.06
2603,13/02/21 22:00, 50,100,100,29.86,48.07,24.62,300,1.54
2604,13/02/21 21:00, 43,66.67,100,25.7,40.61,25.13,20,2.57
2605,13/02/21 20:00, 38,100,100,22.74,38.23,25.67,300,2.57
2606,13/02/21 19:00, 33,75,95.91,18.44,33.18,26.57,280,4.63
2607,13/02/21 18:00, 27,100,75.6,12.74,26.88,28.24,280,5.66
2608,13/02/21 17:00, 25,75,63.75,10.68,25.32,29.82,280,5.14
2609,13/02/21 16:00, 28,75,60.24,12.08,27.52,30.46,280,5.14
2610,13/02/21 15:00, 30,100,56.15,15,29.88,30.84,260,6.69
2611,13/02/21 14:00, 24,100,51.82,14.06,23.71,31.1,270,5.66
2612,13/02/21 13:00, 36,100,38.39,20.02,36.15,32.59,280,4.12
2613,13/02/21 12:00, 47,75,37.44,23.36,47.02,30.48,260,3.6
2614,13/02/21 11:00, 53,66.67,35.08,23.89,51.93,29.59,260,4.12
2615,13/02/21 10:00, 78,75,39.22,35.32,77.89,27.77,310,1.54
2616,13/02/21 09:00, 113,75,55.86,46.54,118.65,23.79,-,1.54
2617,13/02/21 08:00, 78,100,67.92,37.87,77.61,21.05,26,2.55
2618,13/02/21 07:00, 59,100,69.26,30.55,58.44,20.8,7,2.02
2619,13/02/21 06:00, 47,100,64.61,26.48,47.38,21.35,130,2.06
2620,13/02/21 05:00, 42,100,62.36,24.29,42.47,21.87,10,1.54
2621,13/02/21 04:00, 43,100,61.59,24.82,42.54,22.01,10,1.54
2622,13/02/21 03:00, 58,100,73.25,33.97,56.79,21.91,10,1.54
2623,13/02/21 02:00, 63,100,75.96,37.44,60.92,22.5,8,1.94
2624,13/02/21 01:00, 65,100,76.55,38.65,60.63,22.94,3,1.79
2625,13/02/21 00:00, 78,100,85.82,46.8,73.6,23.14,39,1
2626,12/02/21 23:00, 89,100,92.93,53.12,84.91,23.73,310,1.54
2627,12/02/21 22:00, 96,33.33,98.36,57.56,84.6,24.62,340,2.06
2628,12/02/21 21:00, 94,100,100,56.56,80.78,24.96,310,2.06
2629,12/02/21 20:00, 77,25,97.41,45.97,66.98,25.53,310,3.6
2630,12/02/21 19:00, 66,100,82.36,39.3,58.77,26.55,310,3.6
2631,12/02/21 18:00, 44,100,66.15,26.22,43.21,28.23,300,1.54
2632,12/02/21 17:00, 28,100,53.18,16.04,28.37,30.39,300,1.54
2633,12/02/21 16:00, 32,75,52.76,17.14,31.86,30.75,300,1.03
2634,12/02/21 15:00, 38,100,57.7,22.75,35.8,30.73,280,3.6
2635,12/02/21 14:00, 57,100,48.08,33.98,54.16,31.51,260,4.63
2636,12/02/21 13:00, 66,100,43.79,39.01,65.55,32.29,260,3.6
2637,12/02/21 12:00, 74,100,46.51,41.51,73.52,31.18,270,4.12
2638,12/02/21 11:00, 84,100,40.21,42.48,83.17,29.8,100,2.06
2639,12/02/21 10:00, 79,100,52.85,38.7,78.2,27.77,130,2.06
2640,12/02/21 09:00, 107,100,71.64,40.24,109.1,24.36,10,2.06
2641,12/02/21 08:00, 74,100,79.93,41.5,73.64,22.44,31,1.67
2642,12/02/21 07:00, 93,100,81.22,53.33,92.59,21.58,320,1.54
2643,12/02/21 06:00, 90,100,86.6,50.51,89.51,21.41,320,1.54
2644,12/02/21 05:00, 130,100,91.31,68.78,117.28,21.34,2,3.04
2645,12/02/21 04:00, 203,75,100,90.62,150.26,21.58,100,3.09
2646,12/02/21 03:00, 290,100,100,117,190.75,21.86,11,1.99
2647,12/02/21 02:00, 209,100,100,92.53,152.88,21.98,29,1.47
2648,12/02/21 01:00, 216,100,100,94.68,157.21,22.27,22,1.74
2649,12/02/21 00:00, 209,100,100,92.39,149.44,22.64,28,1.73
2650,11/02/21 23:00, 187,100,99.41,86.16,139.32,23.13,8,1.87
2651,11/02/21 22:00, 159,100,91.38,77.68,125.97,23.96,220,2.06
2652,11/02/21 21:00, 121,100,86.8,65.93,101.63,24.85,290,2.57
2653,11/02/21 20:00, 91,100,77.16,54.5,87.93,25.7,290,2.57
2654,11/02/21 19:00, 57,100,55.29,20.95,55.86,27.26,270,1.54
2655,11/02/21 18:00, 33,75,53.25,16.71,32.78,28.93,310,3.09
2656,11/02/21 17:00, 39,75,41.76,21.4,38.73,31.22,290,4.63
2657,11/02/21 16:00, 39,100,47.7,22.29,38.67,31.44,270,4.12
2658,11/02/21 15:00, 57,100,44.03,32.32,56.49,33.25,250,5.14
2659,11/02/21 14:00, 63,100,40.1,36.88,61.8,33.41,240,4.63
2660,11/02/21 13:00, 72,100,40.85,42.1,71.26,34.05,100,2.06
2661,11/02/21 12:00, 103,100,46.86,59.38,103.7,31.12,350,3.6
2662,11/02/21 11:00, 109,100,44.25,58.86,111.55,30.02,20,3.09
2663,11/02/21 10:00, 113,100,49.5,58.65,118.57,27.4,50,2.57
2664,11/02/21 09:00, 133,75,77.09,69.64,139.58,23.08,50,2.57
2665,11/02/21 08:00, 126,100,88.06,67.7,126.36,20.4,30,1.54
2666,11/02/21 07:00, 125,100,96.61,67.17,113.1,20.03,40,2.4
2667,11/02/21 06:00, 220,75,100,95.71,144.2,20.47,34,2.32
2668,11/02/21 05:00, 248,50,100,104.25,163.36,20.61,29,2.47
2669,11/02/21 04:00, 309,100,100,130.58,196.11,20.88,25,2.08
2670,11/02/21 03:00, 302,100,100,121.51,183.78,21.09,22,2.03
2671,11/02/21 02:00, 293,100,100,117.86,180.46,21.37,44,1.99
2672,11/02/21 00:00, 239,100,100,101.37,161.07,22.15,31,1.43
2673,10/02/21 23:00, 211,66.67,98.18,93.01,154.77,22.87,31,1.43
2674,10/02/21 22:00, 165,100,88.4,79.48,120.53,23.99,340,2.57
2675,10/02/21 21:00, 134,100,82.61,70.1,108.06,24.8,360,2.57
2676,10/02/21 19:00, 94,100,87.29,56.27,81.56,26.33,320,2.57
2677,10/02/21 18:00, 52,100,74.01,30.65,49.1,28.1,300,3.6
2678,10/02/21 17:00, 45,75,63.11,26.99,43.39,30.06,280,4.12
2679,10/02/21 16:00, 46,100,53.61,27.37,44.91,31.05,250,5.14
2680,10/02/21 15:00, 51,66.67,45.66,29.43,50.45,31.33,270,4.12
2681,10/02/21 14:00, 38,100,40,22.07,38.44,31.42,260,5.14
2682,10/02/21 13:00, 45,75,34.21,25.23,45.14,32.77,268,1.29
2683,10/02/21 12:00, 76,75,40.44,41.42,75.13,30.31,268,1.29
2684,10/02/21 11:00, 54,0,33.06,27.5,53,29.84,82,1.2
2685,10/02/21 10:00, 84,100,38.53,39.94,83.47,27.4,40,2.57
2686,10/02/21 08:00, 73,100,64.61,35.56,72.56,19.98,150,2.57
2687,10/02/21 07:00, 72,100,65.62,36.9,71.05,19.93,41,2.01
2688,10/02/21 06:00, 90,100,83.27,45.87,90.03,19.95,39,2.83
2689,10/02/21 05:00, 96,100,87.02,46.99,95.76,20.24,16,3.59
2690,10/02/21 04:00, 91,100,87.03,45.93,91.04,20.5,8,3.61
2691,10/02/21 03:00, 87,100,83.01,43.89,86.88,20.79,18,1.91
2692,10/02/21 01:00, 71,100,72.81,35.01,70.81,21.5,18,1.91
2693,10/02/21 00:00, 69,100,65.77,32.34,68.75,22.06,36,1.62
2694,09/02/21 23:00, 56,100,56.45,27.45,55.56,23.08,20,1.59
2695,09/02/21 22:00, 51,100,53.73,26.34,50.31,24.4,37,1.53
2696,09/02/21 20:00, 54,50,54.96,23.83,53,25.92,320,1.54
2697,09/02/21 19:00, 48,75,46.36,22.27,48.21,27.36,310,3.09
2698,09/02/21 18:00, 36,100,41.87,19.2,36.48,28.87,300,4.12
2699,09/02/21 17:00, 39,66.67,42.07,21.06,39.25,30.91,280,2.57
2700,09/02/21 16:00, 43,100,42.62,23.46,42.56,31.32,280,2.57
2701,09/02/21 15:00, 57,75,40.73,32.66,56.29,31.97,260,5.66
2702,09/02/21 14:00, 44,50,38.62,25.14,43.74,33.65,260,5.66
2703,09/02/21 13:00, 39,100,21.22,18,38.81,36.97,80,2.06
2704,09/02/21 12:00, 46,50,21.21,21.03,46.3,33.37,130,4.12
2705,09/02/21 11:00, 44,100,21.69,18.95,44.47,31.89,110,3.09
2706,09/02/21 10:00, 84,100,31.7,33.45,83.88,29.49,100,2.57
2707,09/02/21 09:00, 90,50,48.12,40.7,89.94,24.02,110,2.06
2708,09/02/21 08:00, 84,75,57.43,38.38,83.83,20.69,130,1.54
2709,09/02/21 07:00, 82,75,59.9,41.02,81.54,20.24,79,2.07
2710,09/02/21 06:00, 79,100,59.22,40.28,78.33,20.51,150,2.57
2711,09/02/21 05:00, 63,100,57.2,32.13,62.04,20.91,110,1.54
2712,09/02/21 04:00, 73,100,60.43,36.54,72.23,20.97,110,1.54
2713,09/02/21 03:00, 70,100,61.1,32.41,69.84,21.28,110,1.54
2714,09/02/21 02:00, 52,100,56.26,26.68,51.3,21.47,90,2.06
2715,09/02/21 01:00, 41,100,53.97,21.47,41.03,22.06,110,2.06
2716,09/02/21 00:00, 33,75,45.16,17.82,33.38,23.44,16,2.24
2717,08/02/21 23:00, 30,100,38.08,15.69,29.59,25.2,16,2.19
2718,08/02/21 22:00, 33,100,38.13,17.61,33.49,25.64,80,1.54
2719,08/02/21 21:00, 34,100,42.25,18.24,33.84,25.8,350,3.09
2720,08/02/21 20:00, 34,75,48.16,18.69,34.46,26.28,330,5.66
2721,08/02/21 19:00, 31,100,46.46,16.16,31.16,27.75,320,4.63
2722,08/02/21 18:00, 33,100,42.42,16.36,32.55,29.55,300,3.09
2723,08/02/21 17:00, 30,100,31.23,15.63,29.93,31.97,300,3.09
2724,08/02/21 16:00, 30,75,33.28,16.66,30.24,32.86,300,3.6
2725,08/02/21 15:00, 42,66.67,28.45,21.59,41.95,33.73,320,2.57
2726,08/02/21 14:00, 31,50,20.8,18.63,30.51,34.84,340,3.09
2727,08/02/21 13:00, 46,100,20.98,23.64,45.92,35.39,350,1.54
2728,08/02/21 12:00, 61,75,26.36,28.48,60.18,31.97,80,3.6
2729,08/02/21 11:00, 58,100,27.91,27.34,57.11,30.57,120,3.6
2730,08/02/21 10:00, 73,100,33.29,32.12,72.62,28.84,70,3.09
2731,08/02/21 09:00, 67,100,41.5,31.58,66.48,24.82,80,3.09
2732,08/02/21 08:00, 60,100,45.86,30.9,59.35,22.3,90,2.06
2733,08/02/21 07:00, 306,33.33,45.92,126.71,239.81,22,90,2.06
2734,08/02/21 06:00, 111,75,46.54,62.58,114.81,21.93,120,2.06
2735,08/02/21 05:00, 104,100,47.5,56.52,104.49,22.17,90,2.57
2736,08/02/21 04:00, 43,100,46.67,23.7,43.05,22.77,90,2.57
2737,08/02/21 03:00, 58,100,54.86,31.16,57.18,22.01,110,2.57
2738,08/02/21 02:00, 85,75,61.91,44.1,85.07,22.06,40,2.57
2739,08/02/21 01:00, 81,75,55.36,41.02,80.17,22.81,19,3.46
2740,08/02/21 00:00, 60,75,46.42,30.89,59.41,24.24,9,3.59
2741,07/02/21 23:00, 54,100,41.31,26.91,52.64,25.79,7,3.5
2742,07/02/21 22:00, 62,75,42.6,31.45,60.97,25.85,350,2.57
2743,07/02/21 21:00, 54,100,44.31,27.44,52.75,26.02,340,3.6
2744,07/02/21 20:00, 43,100,43.45,22.31,43.24,26.37,340,2.57
2745,07/02/21 19:00, 37,100,43,19.37,37.1,27.57,320,3.6
2746,07/02/21 18:00, 31,100,39.07,16.55,30.64,29.08,320,3.6
2747,07/02/21 17:00, 33,100,38.23,17.75,32.66,31.19,300,4.12
2748,07/02/21 16:00, 35,100,35.39,19.26,35.06,32.51,300,3.6
2749,07/02/21 15:00, 38,100,29.38,20.38,38.38,33.36,270,4.63
2750,07/02/21 14:00, 32,66.67,22.54,18.09,32.01,34.73,10,2.06
2751,07/02/21 13:00, 44,100,23.61,21.86,43.76,34.8,110,4.12
2752,07/02/21 12:00, 45,33.33,27.65,20.89,45.22,31.1,50,2.06
2753,07/02/21 11:00, 46,100,28.96,22.28,45.64,29.63,100,5.14
2754,07/02/21 10:00, 40,66.67,30.19,19.57,39.6,28.43,50,4.63
2755,07/02/21 09:00, 41,100,34.69,19.79,40.74,25.48,30,4.12
2756,07/02/21 08:00, 43,100,37.47,20.72,42.52,23.54,50,2.06
2757,07/02/21 07:00, 40,75,38.63,20.66,39.71,23.32,50,2.06
2758,07/02/21 06:00, 36,100,37.39,19.76,35.59,24.04,50,3.09
2759,07/02/21 05:00, 37,100,37.29,20.05,36.6,24.72,40,3.6
2760,07/02/21 04:00, 38,100,37.26,20.02,37.63,25.33,40,3.6
2761,07/02/21 03:00, 38,100,37.36,20.3,38.32,25.64,40,4.12
2762,07/02/21 02:00, 38,75,37.11,20.48,38.06,25.86,50,3.6
2763,07/02/21 01:00, 39,100,39.19,20.22,38.6,25.45,40,4.12
2764,07/02/21 00:00, 60,100,51.24,29.82,59.65,23.81,40,5.14
2765,06/02/21 23:00, 90,100,51.18,44.46,89.81,24.76,50,2.06
2766,06/02/21 22:00, 79,100,51.76,38.09,78.51,25.96,20,4.12
2767,06/02/21 21:00, 64,100,61.04,33.06,62.86,25.6,350,4.12
2768,06/02/21 20:00, 64,100,57.23,29.48,63.31,26.25,340,3.6
2769,06/02/21 19:00, 51,100,47.82,24.82,50.26,27.53,340,3.6
2770,06/02/21 18:00, 48,100,46.87,24.24,47.79,28.93,330,4.63
2771,06/02/21 17:00, 47,100,45.47,24.07,47,30.64,290,2.57
2772,06/02/21 16:00, 41,75,41.73,21.57,40.68,31.81,290,2.57
2773,06/02/21 15:00, 41,100,41.35,21.69,41.27,32.77,290,3.6
2774,06/02/21 14:00, 42,100,26.95,22.8,41.51,33.79,10,3.09
2775,06/02/21 13:00, 49,100,27.37,23.01,49.29,33.73,80,2.57
2776,06/02/21 12:00, 47,66.67,30.56,21.36,47.23,30.9,30,4.12
2777,06/02/21 11:00, 70,100,33.16,25.68,69.47,29.27,50,3.09
2778,06/02/21 10:00, 66,100,36.69,28.34,65.3,27.74,50,3.6
2779,06/02/21 09:00, 77,50,49.77,35.22,76.79,23.2,50,4.63
2780,06/02/21 08:00, 96,100,69.86,40.41,95.46,19.95,40,2.06
2781,06/02/21 07:00, 118,100,73.45,47.02,125.17,19.47,30,3.38
2782,06/02/21 06:00, 60,100,70.86,30.24,58.97,19.66,15,3.78
2783,06/02/21 05:00, 68,100,66.34,33.11,66.92,19.91,5,5.64
2784,06/02/21 04:00, 68,100,60.05,32.64,67.7,20.39,5,5.64
2785,06/02/21 03:00, 54,100,53.77,23.35,53.16,20.96,5,4.13
2786,06/02/21 02:00, 40,100,45.9,19.67,39.64,22.18,13,3.39
2787,06/02/21 01:00, 42,100,44.13,20.01,42.24,23.18,360,1.54
2788,06/02/21 00:00, 51,75,49.91,24.13,50.34,23.1,10,2.57
2789,05/02/21 23:00, 44,75,46.94,20.59,43.67,24.02,20,2.06
2790,05/02/21 22:00, 44,100,49.25,21.15,43.61,24.52,80,2.57
2791,05/02/21 21:00, 44,100,67.91,21.69,43.82,24.46,20,3.09
2792,05/02/21 20:00, 47,33.33,71.29,23.33,46.75,25.12,320,3.6
2793,05/02/21 19:00, 47,100,56.13,21.86,46.56,26.34,320,2.57
2794,05/02/21 18:00, 43,75,51.44,19.74,43.38,27.77,320,2.57
2795,05/02/21 17:00, 40,100,49.4,19.13,40.38,29.49,300,5.66
2796,05/02/21 16:00, 51,100,46.11,24.74,50.06,30.08,300,5.14
2797,05/02/21 15:00, 57,100,44.62,27.12,55.74,30.37,310,5.14
2798,05/02/21 14:00, 47,100,42.92,25.75,47.13,31.24,300,5.66
2799,05/02/21 13:00, 51,100,42.22,26.26,50.1,32.15,310,4.12
2800,05/02/21 12:00, 56,75,47.79,28.03,55.32,30.03,230,4.12
2801,05/02/21 11:00, 67,75,44.47,31.36,66.6,29.2,50,3.09
2802,05/02/21 09:00, 83,100,70.63,42.95,82.17,23.84,39,2.07
2803,05/02/21 07:00, 82,100,99.11,47.81,81.94,21.64,13,4.52
2804,05/02/21 06:00, 60,100,94.81,35.16,59.18,22.4,50,2.57
2805,05/02/21 05:00, 48,50,100,28,48.38,22.63,330,3.6
2806,05/02/21 04:00, 54,100,96.75,31.36,52.7,22.66,280,3.09
2807,05/02/21 03:00, 59,100,84.43,33.69,58.17,22.73,330,3.6
2808,05/02/21 02:00, 97,100,81.97,54.88,97.33,22.23,320,2.57
2809,05/02/21 01:00, 105,100,89.66,57.39,106.22,22.14,-,1.54
2810,04/02/21 23:00, 112,75,77.39,60.97,116.33,23.08,8,2.75
2811,04/02/21 22:00, 94,100,69.75,52.07,93.6,24.29,12,2.73
2812,04/02/21 20:00, 77,100,76.31,40.14,76.93,25.25,330,2.57
2813,04/02/21 19:00, 79,100,66.68,35,78.44,26.31,290,3.09
2814,04/02/21 18:00, 63,100,60.74,35.56,62.2,27.83,300,2.06
2815,04/02/21 17:00, 78,66.67,50.86,45.7,77.8,29.85,290,5.14
2816,04/02/21 16:00, 81,100,43.34,47.22,80.47,30.94,290,3.6
2817,04/02/21 15:00, 73,75,44.41,42.43,72.7,31.31,300,4.12
2818,04/02/21 14:00, 60,100,44.44,35.35,55.72,31.46,270,4.12
2819,04/02/21 13:00, 66,100,37.75,34.86,65.04,33,260,4.63
2820,04/02/21 12:00, 78,100,39.5,41.8,77.65,31.7,-,1.54
2821,04/02/21 11:00, 74,75,33.85,32.55,73.48,30.91,50,3.09
2822,04/02/21 10:00, 84,75,43.54,41.75,83.58,28.84,-,1.54
2823,04/02/21 09:00, 138,100,76.69,61.3,156.6,22.55,90,1.54
2824,04/02/21 08:00, 117,100,82.68,65,110.13,21.83,90,1.54
2825,04/02/21 07:00, 157,100,88.25,77.09,120.67,22.03,10,2.06
2826,04/02/21 06:00, 136,75,87,70.5,116.94,22.34,30,1.54
2827,04/02/21 05:00, 109,100,87.55,62.49,105.7,22.2,10,1.54
2828,04/02/21 04:00, 95,100,81.74,54.5,95.18,22.46,320,1.54
2829,04/02/21 03:00, 83,100,78.15,47.45,82.84,22.2,44,2.25
2830,04/02/21 02:00, 80,100,73.75,42.82,80.03,22.68,47,2.52
2831,04/02/21 01:00, 84,100,71.78,44.73,83.5,23.24,58,1.7
2832,04/02/21 00:00, 80,100,74.23,40.56,79.8,23.54,66,1.69
2833,03/02/21 23:00, 96,100,75.41,44.85,95.85,24.15,40,1.54
2834,03/02/21 22:00, 97,75,77.64,44.1,96.43,24.43,40,1.54
2835,03/02/21 21:00, 72,100,68.02,38.55,71.79,25.43,14,3.47
2836,03/02/21 20:00, 72,75,71.95,36.32,71.71,26,320,1.54
2837,03/02/21 19:00, 57,100,66.16,30.01,56.14,27.53,300,2.06
2838,03/02/21 17:00, 43,100,40.83,23.01,42.76,31.48,260,5.66
2839,03/02/21 16:00, 47,100,29.88,24.43,47.05,32.56,250,5.14
2840,03/02/21 15:00, 62,100,28.8,33.29,61.48,33.44,240,5.14
2841,03/02/21 14:00, 55,100,25.26,27.07,53.85,34.8,220,4.12
2842,03/02/21 13:00, 47,25,22.39,24.79,47.47,35.49,180,3.09
2843,03/02/21 12:00, 56,100,26.75,27.17,55.52,32.72,110,3.09
2844,03/02/21 11:00, 93,33.33,31.6,38.46,92.91,31.52,49,2.28
2845,03/02/21 10:00, 115,25,44.09,60.68,121.33,29.14,49,2.28
2846,03/02/21 09:00, 155,100,74.65,76.36,156,24.11,50,2.57
2847,03/02/21 08:00, 168,66.67,95.62,80.2,197.52,21.35,140,2.06
2848,03/02/21 07:00, 146,66.67,100,73.65,149.78,21.31,53,2.54
2849,03/02/21 06:00, 129,100,99.07,68.41,121.19,21.58,30,2.42
2850,03/02/21 05:00, 116,100,95.44,64.49,112.28,21.65,36,2.2
2851,03/02/21 04:00, 104,75,90.08,59.42,105.21,21.76,110,1.54
2852,03/02/21 03:00, 102,100,81.69,54.95,101.45,22.33,43,1.82
2853,03/02/21 02:00, 112,0,79.57,57.67,117,22.45,17,2.43
2854,03/02/21 01:00, 89,33.33,72.41,51.33,89.17,23.32,17,2.43
2855,03/02/21 00:00, 91,66.67,88.1,53.08,90.73,23.43,12,2.6
2856,02/02/21 23:00, 88,100,88.4,51.43,87.26,24.05,280,2.06
2857,02/02/21 22:00, 83,100,88.47,49.55,78.02,25.08,270,2.06
2858,02/02/21 21:00, 81,100,89.93,48.23,72.03,25.44,310,3.09
2859,02/02/21 20:00, 67,100,69.37,39.78,66.53,26.37,300,3.09
2860,02/02/21 19:00, 73,100,65.57,41.25,72.45,27.24,330,3.09
2861,02/02/21 18:00, 69,66.67,63.46,38.92,68.7,28.79,280,5.66
2862,02/02/21 17:00, 63,100,58.95,37.34,59.98,31.54,290,3.09
2863,02/02/21 16:00, 53,100,31.35,28.29,52.02,35.26,291,3.54
2864,02/02/21 15:00, 33,100,18.17,19.56,33.17,36.29,110,2.06
2865,02/02/21 14:00, 43,100,21.87,25.35,43.26,36.28,110,2.06
2866,02/02/21 13:00, 47,75,22.7,25.84,46.54,36.59,90,2.06
2867,02/02/21 12:00, 75,100,28.88,36.17,74.79,33.97,100,5.66
2868,02/02/21 11:00, 78,100,33.68,38.07,77.6,31.82,80,4.63
2869,02/02/21 10:00, 79,50,39.2,41.45,78.89,29.84,80,5.14
2870,02/02/21 09:00, 92,50,52.59,47.82,91.61,25.55,40,1.54
2871,02/02/21 08:00, 84,100,64.07,45.74,83.9,22.97,89,2.16
2872,02/02/21 07:00, 81,75,69.85,45.95,80.48,22.44,80,3.6
2873,02/02/21 06:00, 86,100,78.27,49.6,85.53,22.2,72,2.53
2874,02/02/21 05:00, 95,100,83.62,55.35,94.64,22.35,220,1.54
2875,02/02/21 04:00, 141,100,94.91,72.18,126.61,22.57,49,2.37
2876,02/02/21 03:00, 219,100,100,95.4,157.33,22.77,38,2.18
2877,02/02/21 02:00, 210,100,100,92.82,148.28,23.14,180,3.09
2878,02/02/21 01:00, 181,100,97.28,84.33,136.53,23.58,180,3.09
2879,02/02/21 00:00, 159,50,87.72,77.66,130.33,24.23,6,2.91
2880,01/02/21 23:00, 133,66.67,82.19,69.78,114.61,25.02,210,1.54
2881,01/02/21 22:00, 134,100,82.65,70.04,120.23,25.29,4,2.8
2882,01/02/21 21:00, 107,66.67,87.63,61.96,102.33,25.33,270,2.06
2883,01/02/21 20:00, 87,100,80.6,52.26,85.23,25.92,280,2.57
2884,01/02/21 19:00, 85,100,72.07,50.63,82.34,27.36,290,2.57
2885,01/02/21 17:00, 74,100,54.47,43.75,73.73,31.65,280,3.6
2886,01/02/21 16:00, 75,50,52.48,44.99,72.23,31.88,300,4.73
2887,01/02/21 15:00, 82,75,52.84,49.28,79.33,33.06,300,4.73
2888,01/02/21 14:00, 78,100,38.69,46.2,77.72,34.93,250,5.14
2889,01/02/21 13:00, 86,100,34.19,48.76,85.21,35.38,140,2.57
2890,01/02/21 12:00, 102,100,37.95,54.69,101.12,33.05,80,3.09
2891,01/02/21 11:00, 98,75,40.53,53.76,97.74,31.22,80,3.09
2892,01/02/21 10:00, 84,100,45.73,44.69,83.95,28.5,30,4.12
2893,01/02/21 09:00, 94,100,60.81,46.7,93.95,24.65,10,2.06
2894,01/02/21 08:00, 107,100,84.06,56.53,108.81,21.67,-,1.54
2895,01/02/21 07:00, 110,100,96.49,62.72,107.05,21.2,54,2.67
2896,01/02/21 06:00, 94,100,87.73,55.21,94.2,21.4,40,2.46
2897,01/02/21 05:00, 93,0,83.51,55.25,92.5,21.56,33,2.56
2898,01/02/21 04:00, 119,100,85.76,65.55,109.03,21.69,90,2.06
2899,01/02/21 03:00, 220,100,100,95.79,152.03,21.41,41,2.58
2900,01/02/21 02:00, 230,100,99.82,98.67,152.62,21.65,41,2.58
2901,01/02/21 01:00, 146,100,98.67,73.57,116.48,21.94,33,2.6
2902,01/02/21 00:00, 110,100,87.24,62.87,105.17,22.23,23,2.74
2903,31/01/21 23:00, 103,100,78.67,60.25,102.3,22.81,270,1.54
2904,31/01/21 22:00, 90,75,68.31,50.59,89.81,23.63,210,2.57
2905,31/01/21 21:00, 69,0,55.44,39.33,68.33,24.99,10,2.06
2906,31/01/21 20:00, 59,75,53.77,33.01,57.83,25.37,30,2.06
2907,31/01/21 19:00, 55,100,62.59,31.8,54.47,26.22,290,3.09
2908,31/01/21 18:00, 55,66.67,55,32.43,54.54,27.79,290,4.63
2909,31/01/21 17:00, 54,75,54,31.93,52.82,29.26,280,3.09
2910,31/01/21 16:00, 53,100,44.67,29.97,51.56,30.95,280,3.09
2911,31/01/21 15:00, 65,66.67,49.15,36.91,64.36,31.12,300,2.06
2912,31/01/21 14:00, 57,100,42.94,33.53,56.32,31.63,270,5.14
2913,31/01/21 13:00, 90,100,42.46,53.87,88,32.53,260,4.63
2914,31/01/21 12:00, 77,50,35.13,42.15,77,32.11,-,1.54
